video_id,author,comment,Unnamed: 3,model_label,model_confidence,prob_negative,prob_neutral,prob_positive,confidence_level,uncertainty,human_label,verified,verification_notes
9-poYwCZxDQ,@kelvisaputra1863,Bang tips buat yang mau beli hp iphone di online shop dong,,1,0.674223202,0.250525721,0.674223202,0.075251077,medium,0.325776798,1,TRUE,
9-poYwCZxDQ,@hadijoe-m4c,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=185"">3:05</a> hijau miskin ga tuhh :(",,1,0.67425709,0.250199346,0.67425709,0.075543565,medium,0.32574291,1,TRUE,
9-poYwCZxDQ,@RieWood-g6u,Belum move on..CLBK??,,1,0.674375008,0.249341138,0.674375008,0.076283854,medium,0.325624992,1,TRUE,
9-poYwCZxDQ,@HhhxhhDhruur,"Baang hp andoid yang anti lelet doong yang harganya atas 1,5",,1,0.67440959,0.249585139,0.67440959,0.076005271,medium,0.32559041,1,TRUE,
9-poYwCZxDQ,@Doll4dollar,Kalo kamera nya di compare  sama Nokia 808  pureview siapa yang menang ??,,1,0.674430007,0.251360907,0.674430007,0.074209085,medium,0.325569993,1,TRUE,
9-poYwCZxDQ,@hilmanrhm3467,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1040"">17:20</a> kayaknya itu harus lebih dari 2 orang bang , soalnya kemarin liat tiktokera nyoba auto rotate nya itu 5 orang an",,1,0.674763611,0.251357088,0.674763611,0.073879301,medium,0.325236389,1,TRUE,
9-poYwCZxDQ,@nanicreator3868,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1503"">25:03</a> kayak Poco ??",,1,0.674892579,0.250983967,0.674892579,0.074123454,medium,0.325107421,1,TRUE,
O2xb1lVqUv4,@mega.raharjo,"<a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=635"">10:35</a> saat itu aq jd pengguna Huawei P30 dan jg Matte 20P, dan saya sangat PUAS...",,1,0.675194475,0.248576415,0.675194475,0.076229109,medium,0.324805525,1,TRUE,
9-poYwCZxDQ,@bapaknyailham819,Xiaomi kah itu wkwkwk ??????,,1,0.675237825,0.25154543,0.675237825,0.073216745,medium,0.324762175,1,TRUE,
9-poYwCZxDQ,@arikagasta7421,Siapa yg nonton pke Redmi Note 10 Pro ? ????,,1,0.675245672,0.248169245,0.675245672,0.076585083,medium,0.324754328,1,TRUE,
9-poYwCZxDQ,@hewanceriaindonesia,masih di 12... ????,,1,0.675532281,0.250116441,0.675532281,0.074351278,medium,0.324467719,1,TRUE,
9-poYwCZxDQ,@bryanmorang854,Infonya setelah peluncuran iPhone 17 series ini saham iPhone turun &amp; investor di apple mengeluhkan minimnya inovasi. tapi harga tetap naik,,0,0.675779641,0.675779641,0.150924808,0.173295551,medium,0.324220359,0,TRUE,
9-poYwCZxDQ,@elroshagemz,Menyaksikan unboxing ip 17 pake ip 6s ??,,1,0.675878352,0.166218147,0.675878352,0.157903501,medium,0.324121648,1,TRUE,
9-poYwCZxDQ,@MayaSari-xo6dk,"Ini semua HP yang udah di review sama ka david pada dikemanain yaa?? (Tanya dengan nada lembut, selembut hembusan buat kaca)",,1,0.676069892,0.185101256,0.676069892,0.138828852,medium,0.323930108,1,TRUE,
9-poYwCZxDQ,@retnowigati4081,Nonton smbil nongkrong ngeden??,,1,0.67608297,0.249602183,0.67608297,0.074314847,medium,0.32391703,1,TRUE,
O2xb1lVqUv4,@epepepep-n6r,"ayolahhh dia belum selesei ngomong udah diganti aja ke topik laen, lagi seruuu bahas yang satu eh dibelokin ke yang laenn, jadinya kan gimana gitu",,1,0.676092363,0.250248289,0.676092363,0.073659347,medium,0.323907637,1,TRUE,
9-poYwCZxDQ,@dimaspermana420,"Besok beli xiomay 17pro max yg asli,",,1,0.676227456,0.169067922,0.676227456,0.154704623,medium,0.323772544,1,TRUE,
9-poYwCZxDQ,@miauw100,Investor sangat kecewa,,1,0.676402433,0.246159475,0.676402433,0.077438091,medium,0.323597567,0,TRUE,
9-poYwCZxDQ,@ivanwilly6445,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=836"">13:56</a> Setuju banget, karna kalo pake yang warna gelas tadi kayak agak lambat ini mata buat tau mana aplikasi yang biasa di pake (mungkin karna belum terbiasa juga)",,1,0.676485086,0.247727766,0.676485086,0.075787148,medium,0.323514914,1,TRUE,
9-poYwCZxDQ,@darda58,Tetap nonton review ip17 Meskipun pake android samsung s24 ultra,,1,0.676561992,0.249612657,0.676561992,0.073825351,medium,0.323438008,1,TRUE,
9-poYwCZxDQ,@masakecilkurangbahagia5398,Lebih bagus 16 kameranya ????,,0,0.676624532,0.676624532,0.149660311,0.173715157,medium,0.323375468,0,TRUE,
9-poYwCZxDQ,@pundybawono4487,Review Motorola Moto Pad 60 pro....makasih bang David,,1,0.676684659,0.08562899,0.676684659,0.237686351,medium,0.323315341,1,TRUE,
O2xb1lVqUv4,@heryantolie6141,"Saya gk pernah tergantung oleh ipod,iphone atau,imac??..menurut saya semua sama saja sebelum bisa menciptakan hp bisa terbang,hp bisa mencuci baju,hp bisa membuat tubuh menghilang.",,1,0.676712078,0.240566675,0.676712078,0.082721246,medium,0.323287922,1,TRUE,
9-poYwCZxDQ,@PancetYovan007,"1 minggu setelah rilis resmi di indo, muncul versi hdc dan direview david ??",,1,0.676777069,0.247166577,0.676777069,0.076056354,medium,0.323222931,1,TRUE,
9-poYwCZxDQ,@AkuRajinBelajarYay,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=389"">6:29</a> mirip mirip zenfone 10 warnanya sih, dan desainnya hampir mirip 61% zenfone 10",,1,0.676835545,0.245396234,0.676835545,0.077768221,medium,0.323164455,1,TRUE,
9-poYwCZxDQ,@peanuts7.0,lebihh tertarik sama pembahasan Xiaomi 17 pro max sihh,,1,0.676972029,0.24924325,0.676972029,0.07378472,medium,0.323027971,0,TRUE,
9-poYwCZxDQ,@radityaahmad1906,"Udah lama ga tawuran chipset bg, gas laahh adu flaghsip!",,1,0.677188202,0.242129452,0.677188202,0.080682346,medium,0.322811798,1,TRUE,
O2xb1lVqUv4,@iyyakamusicvideo4369,??????????,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@KlitasRecords,Pocophone,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@nuriyadiflascard3237,??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@Ngakak-6,Hallo,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@artlombok,????????????,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@rahmatramadhan9940,????,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@Kocakgaming926,anjay,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@autorejectatas,GLASSMORPHISM,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@riongeina5950,??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
O2xb1lVqUv4,@amien5325,hmmm,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@AndraPratama-b2s,panggi,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@KezKoiakoLIVE,?????,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@nuryadisyahputra5901,mantab,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
9-poYwCZxDQ,@ach.fahrurrozi,Waw amazing,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
9-poYwCZxDQ,@rayentchigga9917,??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@muhammadauliarifan9635,halo banh,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@aeoni7471,Mantaaap,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
9-poYwCZxDQ,@aperta7340,??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@DekUniTV,wahhhh,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@Dikav99,Mantaf,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
O2xb1lVqUv4,@samaran3263,y,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@XCNX-l6y,???,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@Kiimtsy,??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@mohhasanudin1194,3,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@RICHXEYfc,??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@jeksen046,????????,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@ETER_Units,Hmm,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@Berbagifun,ijonya baguss,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
9-poYwCZxDQ,@djah_dolan,Otw 2jt view,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
O2xb1lVqUv4,@antonroni9854,??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
O2xb1lVqUv4,@hudareog,Nyimak ??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@MailJr_777,????,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@Edy-kd7hd,Alhamdulilah paylater tecno camon??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@Dmy-e3k,Finally,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
9-poYwCZxDQ,@damflarta,"wahhhhh, kerennn",,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
O2xb1lVqUv4,@sangapsijabat4091,good,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
9-poYwCZxDQ,@mhmmdhafidz1237,Anjay,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
O2xb1lVqUv4,@DeniSaputra-ky6it,y,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@VoliasikOfficial,Hadirr,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@suryaaghani,Anjay,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@BaronNoLife,Gassss,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
O2xb1lVqUv4,@aancoco9058,Mantaf,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
9-poYwCZxDQ,@Rockygid,Whenn yahh...,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
O2xb1lVqUv4,@AuliauUrrahman,??????,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
O2xb1lVqUv4,@muhammadrichard2272,??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@DudutCandana,??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@KangmasGreco,Wihh..Kelazz??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
9-poYwCZxDQ,@kumarfebrian3009,.,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@pens-hana,kulkas 2 pintu,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@rubensetiawan6997,.,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@manoranjanparhi2361,,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@muhfachrulhusaini8511,??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
O2xb1lVqUv4,@lemanlie4921,Huawe1 ????????,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@fishman6712,1 hektar itungan semut.... ??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@setyawanzz,anjay,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
9-poYwCZxDQ,@phudinr2239,good,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
9-poYwCZxDQ,@FlyingHorsemen,First,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@KINGbims,????,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@RavielEvansia,When god?,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@fairusf3725,??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@afrizalirfan6943,.,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@bebestfamily9181,1st,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
O2xb1lVqUv4,@pocom3-t7w,nyimak,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@sanren-eo9hy,Always success????,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@oppohotwav3576,wih,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@akbardayansky9140,3 mnt,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@Rahman_Esyam,j,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@andijo4085,????????,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
O2xb1lVqUv4,@ahmadlala7945,"Sagem, Erikson",,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@musthofa7104,Wihh,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@joehadye4020,nyimak,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@erichibunmaeh5497,woww laju jugaa,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,2,TRUE,
9-poYwCZxDQ,@ArchCancer,Edaaaaaan vazaq nyaaaaaahhh ??,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@niomuhammad5904,saige????,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@Wandering-With-Resti,finally,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@KalimantanPagi,Okupansi hotel meningkat tajam,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
O2xb1lVqUv4,@RakaSiwi-j4n2m,True religion,,1,0.677217993,0.238713132,0.677217993,0.084068875,medium,0.322782007,1,TRUE,
9-poYwCZxDQ,@watieerna314,bang David coba review realme c71 donk soalnya mau liat review jujur dari bang David,,1,0.677304217,0.07999819,0.677304217,0.242697593,medium,0.322695783,1,TRUE,
9-poYwCZxDQ,@mustafakansas576,Langsung di tindis xiaomi 17 pro??,,1,0.677561816,0.249323197,0.677561816,0.073114987,medium,0.322438184,1,TRUE,
9-poYwCZxDQ,@mirza372ab,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1214"">20:14</a> rasanya kayak ngeliat Warna Nokia N8 orange-nya",,1,0.677572289,0.245055926,0.677572289,0.077371785,medium,0.322427711,1,TRUE,
9-poYwCZxDQ,@akbarfatahilah8156,Nonton pake s25 ??,,1,0.677663439,0.248155216,0.677663439,0.074181345,medium,0.322336561,1,TRUE,
O2xb1lVqUv4,@awaken9989,Sony Xperia 5 Mark ii nyimk,,1,0.67768162,0.244823992,0.67768162,0.077494388,medium,0.32231838,1,TRUE,
9-poYwCZxDQ,@anggiasaputra216,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1045"">17:25</a> itu harus lebih 2/3 orang supaya landscape",,1,0.677758381,0.248437335,0.677758381,0.073804284,medium,0.322241619,1,TRUE,
9-poYwCZxDQ,@septiannurakbar,Bang David coba unboxing itel S26 ultra donk,,1,0.677825272,0.242742698,0.677825272,0.07943203,medium,0.322174728,1,TRUE,
O2xb1lVqUv4,@bsugeng,Spt nya bung Helmy sdh jadi propagandis Cina krn di chanel ini apapun ttg Cina dianggap hebat padahal banyak pula buruknya..,,1,0.677838236,0.21385266,0.677838236,0.108309104,medium,0.322161764,1,TRUE,
9-poYwCZxDQ,@Yud_03,Ok gas bng unboxing Xiaomi 17 pro bng.,,1,0.677938471,0.243923935,0.677938471,0.078137594,medium,0.322061529,1,TRUE,
9-poYwCZxDQ,@rezatarajajan,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1504"">25:04</a> KAYAK POCO AWIKWOK HAHAHA",,1,0.678006719,0.247930552,0.678006719,0.074062729,medium,0.321993281,0,TRUE,
9-poYwCZxDQ,@Hiaceaceh,Tunggu xiaomi 17 promax nya dulu ??,,1,0.678119865,0.24565437,0.678119865,0.076225765,medium,0.321880135,1,TRUE,
9-poYwCZxDQ,@bayuprass2475,Nonton aja pake XR wkwk,,1,0.678150391,0.248269009,0.678150391,0.0735806,medium,0.321849609,1,TRUE,
9-poYwCZxDQ,@orizazativa2764,"Nonton pake 16 Promax dessert, masih galau mau upgrade atau ngga??",,1,0.67860101,0.244830988,0.67860101,0.076568002,medium,0.32139899,1,TRUE,
9-poYwCZxDQ,@refiarka4274,"kayak hp 2jtan sekilas waktu baru di buka <a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1205"">20:05</a> ??",,1,0.678678318,0.246607024,0.678678318,0.074714658,medium,0.321321682,0,TRUE,
9-poYwCZxDQ,@jamesearl2372,"Udah mulai ninggalin produk2 pro us, Israel.. coba cek apakah ada hubungan nya?",,1,0.678698833,0.246315179,0.678698833,0.074985988,medium,0.321301167,0,TRUE,
9-poYwCZxDQ,@al_farizi9947,Harus lebih 2 orang dong.,,1,0.678721019,0.245576413,0.678721019,0.075702568,medium,0.321278981,1,TRUE,
9-poYwCZxDQ,@baguspuguhwibowo3488,"Nunggu ip 17 pro rilis di indo, habis itu nunggu 16 pro turun harga ??",,1,0.678743377,0.242828828,0.678743377,0.078427795,medium,0.321256623,1,TRUE,
9-poYwCZxDQ,@harazdon,Mending 16pm atau 17 ya? Bingung mau buat kado ke istri,,1,0.678842791,0.239647164,0.678842791,0.081510045,medium,0.321157209,1,TRUE,
9-poYwCZxDQ,@mazartstudios3371,wkwkwk bro kecewa pas first time buka box ip 17 pro,,1,0.67887784,0.244019931,0.67887784,0.077102229,medium,0.32112216,0,TRUE,
9-poYwCZxDQ,@fajar-wf1ri,"ada yg terlewat bang david , iPhone 17 base model udh gaada internal 128gb lagi sekarang standar nya udh 256gb.",,1,0.679320522,0.180319607,0.679320522,0.140359871,medium,0.320679478,1,TRUE,
9-poYwCZxDQ,@amangaminmix8714,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=780"">13:00</a> correct bng itu bukan dipencet tapi harus nya di slide, bakal berasa bnget klo hp lu kek ber air",,1,0.679479683,0.246911825,0.679479683,0.073608492,medium,0.320520317,1,TRUE,
9-poYwCZxDQ,@cpany7577,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=715"">11:55</a> bener banget 13 pro max hp yg menurutku masih gaharr dan kenceng di taro ios 26 langsung sering frame drop ??",,1,0.679772991,0.244344792,0.679772991,0.075882217,medium,0.320227009,1,TRUE,
9-poYwCZxDQ,@mhadsmusic9889,Udah resiko tinggal di indo ya bg??,,1,0.679779782,0.245643466,0.679779782,0.074576751,medium,0.320220218,1,TRUE,
9-poYwCZxDQ,@Naufalvisualmotion,"Wah²,,,,bg David masih pagi ????",,1,0.679859425,0.245946762,0.679859425,0.074193813,medium,0.320140575,1,TRUE,
9-poYwCZxDQ,@Progmen,Bg orkay ya?,,1,0.679946776,0.246676065,0.679946776,0.073377159,medium,0.320053224,1,TRUE,
9-poYwCZxDQ,@babyshark0169,"bagusan tema iphone 4s dan 5s ada karakternya ini malah makin lama makin hilang karakter IOS nya Parah apalagi desain 17promax desain terburuk minim inovasi, harus ganti CEO ini",,0,0.679975378,0.679975378,0.152437398,0.167587224,medium,0.320024622,0,TRUE,
9-poYwCZxDQ,@MRizky-g9c,Bg unboxing hp Tecno spark 40 pro bagus bg desain,,1,0.680181823,0.24308155,0.680181823,0.076736627,medium,0.319818177,1,TRUE,
9-poYwCZxDQ,@anythingcouldhappen13,bagian belakangnya ga pake backglass ya skrg?,,1,0.680205003,0.243519145,0.680205003,0.076275852,medium,0.319794997,1,TRUE,
9-poYwCZxDQ,@nopisaputra5240,iPhone air juga 2.0 USB c nya bang..  salah info nih bang David,,1,0.68023408,0.08349632,0.68023408,0.2362696,medium,0.31976592,1,TRUE,
9-poYwCZxDQ,@bursapropertimakassar,Desain speaker nya yg dibawah seperti titik² itu membosankan.. lebih keren desain speaker samsung,,0,0.680291516,0.680291516,0.152250457,0.167458027,medium,0.319708484,0,TRUE,
9-poYwCZxDQ,@Gerradgian4,Nonton ini pake iphone 8 serasa udah ketinggalan berapa abad ????,,1,0.680385454,0.242952058,0.680385454,0.076662488,medium,0.319614546,1,TRUE,
9-poYwCZxDQ,@M1yamas0nz0,?????? product penuh gimmick,,1,0.680532377,0.235811608,0.680532377,0.083656015,medium,0.319467623,1,TRUE,
O2xb1lVqUv4,@muadriloni7529,"awal pake hp nokia<br>blackberry<br>android pertama kali advan<br>Lalu samsung<br>Dan setelah kuliah jurusan iT beralih ke sistem apple dan hp nya iphone karna selama pake android (open source) apalagi background iT yaa jd sdikit2 ngerti lah soal kepercayaan soal keamanan<br>Kemarin sempat takjub sama huawei (bisa jadi semua akan mengarah ke produk huawei)<br>dan kaget juga karna mamarika you know lah ????<br>intinya pake device sesuai fungsi <br>dan bukan hanya soal hp saja, kendaraan, pakaian, dsb. kalo mengarah ke gengsi maka hidup akan selalu risih ????",,1,0.68086322,0.119705434,0.68086322,0.199431346,medium,0.31913678,1,TRUE,
O2xb1lVqUv4,@inokjesee2222,Aneh baru nonton lagi jelasin ini lompat kesana lagi jelasin sana lampat kemna...<br>Helmi helmi,,1,0.681114072,0.1771274,0.681114072,0.141758529,medium,0.318885928,0,TRUE,
9-poYwCZxDQ,@BintaraJaya-s5x,"Nonton ini masih pake iphone X intenal 256, wifi only lagi hadehhh??????",,1,0.681229885,0.242286758,0.681229885,0.076483357,medium,0.318770115,1,TRUE,
O2xb1lVqUv4,@boyrouters,"<a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1920"">32:00</a> ???? 7 tahun tapi mereka akali dengan rentan lightsaber",,1,0.681233195,0.239442817,0.681233195,0.079323988,medium,0.318766805,1,TRUE,
9-poYwCZxDQ,@Nora-lh2nj,17 basic vs 16 plus = 17 basic<br>16 promax vs 17 promax = 16 promax,,1,0.681356786,0.239571428,0.681356786,0.079071787,medium,0.318643214,1,TRUE,
9-poYwCZxDQ,@bekajakita,"<a href=""https://www.youtube.com/watch?v=9-poYwCZxDQ&amp;t=1500"">25:00</a> Ketawa desain",,1,0.681454154,0.244033026,0.681454154,0.074512821,medium,0.318545846,0,TRUE,
9-poYwCZxDQ,@haykalfikri2713,dapet iphone mkasih bg??,,1,0.681572993,0.161638204,0.681572993,0.156788803,medium,0.318427007,1,TRUE,
9-poYwCZxDQ,@Parantiapple,Dulu launching iphone baru nunggu apa yg bikin think different nya tapi skr cm nunggu harganya berapa ??,,1,0.681634033,0.240117305,0.681634033,0.078248662,medium,0.318365967,1,TRUE,
9-poYwCZxDQ,@kevinpan9008,Nyimak sambil menunggu review Xiaomi 17 pro max ???,,1,0.681770162,0.244642982,0.681770162,0.073586856,medium,0.318229838,1,TRUE,
9-poYwCZxDQ,@kafisatrio,yang masih pake iphone 11 absen??,,1,0.681872893,0.242899028,0.681872893,0.075228079,medium,0.318127107,1,TRUE,
9-poYwCZxDQ,@captapollo990,Kecewa kukira xiaomi 17PRO,,1,0.682115438,0.241899189,0.682115438,0.075985373,medium,0.317884562,1,TRUE,
9-poYwCZxDQ,@msfdajip9068,"ekspresi bang david kurang meyakinkan pas bandingin foto, kayak kecewa sama 17 pro nya??",,1,0.68217814,0.237147455,0.68217814,0.080674406,medium,0.31782186,0,TRUE,
9-poYwCZxDQ,@cinyliee,cuma mau ngomong satu si bang masalah yg uda punya 16 15 kalo mau upgrade itu masalah gengsi ato emang ada budgetnya kalo ditanya fungsinya kepake apa enggak ada beda apa ndak pasti gapenting penting banget wkwkwk,,1,0.682205781,0.241730391,0.682205781,0.076063827,medium,0.317794219,1,TRUE,
O2xb1lVqUv4,@Rappang,Barat hanya kebanyakan propaganda<br>Terbukti skrg huawei dan xiomi dsb<br>Pd bagus awet pula<br>Namun harga sangat masuk akal<br>Bahkan diluar nalar,,1,0.682220236,0.201752628,0.682220236,0.116027136,medium,0.317779764,1,TRUE,
O2xb1lVqUv4,@boeya,saya pake iphone 8 ram 2 giga sdh 13 tahun serasa pake android yg 8 giga dan worth it masih enak dipaake banting kiri dan kanan jatuh gak apa2... gimana klo pake ip 13-17???,,1,0.68223811,0.148983552,0.68223811,0.168778338,medium,0.31776189,2,TRUE,
9-poYwCZxDQ,@Syahrir-s2w,Bang coba hp Oppo k13 turbo pro,,1,0.682292157,0.242573172,0.682292157,0.07513467,medium,0.317707843,1,TRUE,
9-poYwCZxDQ,@Agus_mahindramardewamarwiki,Apalah daya Masih pake 14 promax di 2025????????,,1,0.682471222,0.242644949,0.682471222,0.074883829,medium,0.317528778,1,TRUE,
