video_id,author,comment,label
O2xb1lVqUv4,@Snapmag29,"Makin kesini HP dg kamera tele/periskop kualitasnya makin tinggi, dibarengi dg harganya juga. Sebenenya seberapa penting untuk kegunaan keseharian? Atau hanya untuk kegiatan momentum tertentu seperti konser Dan semacamnya. Atau untuk FOTO portrait lebih oke kalo pake kamera tele? <br>Karena makin kesini, improvement selain Dr chipset rata2 di kamera tele nya",1
O2xb1lVqUv4,@InfinityZonk,"Saya ikut om Dedy pakai android berdasar fungsional, bukan gengsi ?",0
O2xb1lVqUv4,@RetroRRR,"pd opini pribadi saya ialah seharusnya developer apps yg patut berinovasi dan bukan pd badan hp itu sendiri kerna itu udah matang..dan AI jg yg patut di inovasikan lebih lanjut..zaman steve iya memang wajar la sebab waktu itu sosok hp belum matang lagi...utk iphone saat ini hanya AI nya ,telephotonya ajah yg harus di inovasikan...",1
O2xb1lVqUv4,@tHeLeMonnn-b2d,Huawei memng produk paling tangguh.,0
O2xb1lVqUv4,@Futsal_Asahan,Daging semua om ?,1
O2xb1lVqUv4,@AbdulKadir-kg2xp,"Habis pake iphone, gw beralih ke xiaomi puass sih untuk kaum nendang mending",0
O2xb1lVqUv4,@perfectlyaware2953,"Saya punya 6 hp aktif masih dipakai?? sama yg udh ga dipakai ada 10, masih ada Acer, HTC, iPhone 4, 4S, 6",1
O2xb1lVqUv4,@YohanesTommy19,Semoga ada Apple store,2
O2xb1lVqUv4,@rayreza,Ekosistem apple juga udh terlambat ?? gak ada fitur dex mode gak bisa kyk Xiaomi skrng udh bisa konek ke macbook ??,0
O2xb1lVqUv4,@ArifLeu,"Next om Alva Jonathan bisa nih, legend ex-Jagat juga",1
O2xb1lVqUv4,@tenout,"Thanks Pak Helmi, udah ngundang dosen online yutub ??",1
O2xb1lVqUv4,@perfectlyaware2953,Channel wajib kalau mau ganti hp ya Jagat Review,1
O2xb1lVqUv4,@wakwaw9992,Lah aipon itu yg bikin china pak...Cuma brand nya saja yg bikin mahal...,0
O2xb1lVqUv4,@salimdarojat9164,"Huwawei pura, xiaomi 17 pro max, oppo find 8 , iphone 17 pro max skip ??",0
O2xb1lVqUv4,@hendyriskyfirmansyah,lha ada om jagat disini,1
O2xb1lVqUv4,@pendekarmabuk,"Satu2nya channel review gadget yg gw subscribe, yaitu Jagat Review...",1
O2xb1lVqUv4,@zukniwaranjaai9355,Sayang JR si Alva kluar dr team,1
O2xb1lVqUv4,@aannasir-o6z,Disini kelihatan bedanya om Dedi &amp; Ko David.,1
O2xb1lVqUv4,@dargekko5041,Iphone khusus utk org yg lebih tebel dompet drpd otaknya.  Hanya buat gengsi2an tapi performa pas2an tuh,0
O2xb1lVqUv4,@krisnawinata931,obrolan duo bapak-bapak yg sangat menarik wkwk,1
O2xb1lVqUv4,@Misipakeeet,Tapi hebatnya huawei tetap selalu memberi inovasi setiap tahunya meskipun udah dijegal sama AS,1
O2xb1lVqUv4,@gun_gunawan,Hp ganti 2 tahun sekali apa apaan cuk? Kecuali penghasilan lu dari hp contoh konten kreator  dll  butuh kinerja gadget mumpuni.<br><br>Kalau lu org biasa 2 tahun ganti hp bisa boncos ??,1
O2xb1lVqUv4,@oneheart7681,"Elon sudah meluncurkan hp, tanpa wi&#39;fi, tanpa kartu SIM. Dan bisa langsung terkoneksi ke satelit. Seumur hidup. Harga Rp. 12.jt",1
O2xb1lVqUv4,@YayanKiluan,China semakin maju pembencinya di Indonesia masih bodoh akibat minum air campur liur karomah wali ??,0
O2xb1lVqUv4,@bfabianto,??,2
O2xb1lVqUv4,@ghibransiregar,"Kirain apa yg ketinggalan, ternyata AI anjir. Emang benar2 udah mentok tekhnologi. AI skg yg di banggakan.",1
O2xb1lVqUv4,@anomalimatter,yang ak tahu ini iphone  adalah indikator korupsi terbaik saat ini,0
O2xb1lVqUv4,@AisyaafikafatinAisya,Direntang harga yg sama 90% orang akan milih ipone ??,2
O2xb1lVqUv4,@robert3design489,"Pengalaman ke showroom xiaomi indonesia mengecewakan, barang display yang harusnya untuk meyakinkan calon pembeli, kondisinya menyedihkan, rusak dan kotor...",1
O2xb1lVqUv4,@marioandri_,"Nice dapat pencerahan rekomen cari hp ( untuk saat ini antara samsung /brand china), soalnya saya orang kantor",1
O2xb1lVqUv4,@ereinaldy20,"IPHONE kgk ada worth it worth it nya.. gua aja muak wkwkwkwk<br>sejak teknologi makin canggih, gua tidak lagi melihat IPHONE sebagai HP bagus sejak 2017.. dari sisi harga pun gua ogah ngabisin duit seharga MOTOR cuma buat HP yg speknya ga beda jauh sama saingannya. <br><br>ngapain lu beli HP 25-30 jutaan padahal dengan HP di harga 6-9 jutaan saja udah lebih dari CUKUP buat teknologi tahun sekarang.  sisanya udah bisa beli MOTOR..<br><br>lagi pula jual IPHONE pun harganya JATOH 50%",0
O2xb1lVqUv4,@kusnadie7953,Jd nambah ilmu..?? trim.s ??,1
O2xb1lVqUv4,@a.naufalramzy172,Kapankah Antum berdua ini akan memperbincangkan HP produk asli bangsa Indonesia ?? Kapankah...? Karena bangsa Indonesia sibuk memerangi massifnya dibuatnya kuburan palsu yang bermotiv tendensius.............................! Bangsa  NKRI ini benar2 tertinggal jauh.....,1
O2xb1lVqUv4,@Voned370,"Jagat review itu objektif, dari dulu dia emang pro Android, jadi wajar kalo reviewnya lebih bagusin Android dibanding Apple.",0
O2xb1lVqUv4,@ahlifa,Asli D A G I N G Semua obrolannya,1
O2xb1lVqUv4,@MuhasanHasan-c4c,Jagat review bagus,1
O2xb1lVqUv4,@haznify,"Semua produk tekno cina termsk HP di kontrol oleh pemerintah parte kumunis china, tidak ada UU perlindungan privasi data spt di US. Sebg org IT/elektro, sy bs membayangkan, begitu mudahx menyisipkan OpCode rahasia dlm chip buatan/design cina yg bertujuan memata2i HP org, dan itu tdk hanya bermakna spionase tp bs smp pengumpulan data user utk keperluan persaingan bisnis... Itu sebab WA/google/FB/IG dilarang di cina, utk kemandirian? ya kontrol penuh thd informasi, itu!",1
O2xb1lVqUv4,@MeritaiMeritai,"Sebelum  beli hp, SANGATT WAJIBB HUKUMNYA nonton JR,,",1
O2xb1lVqUv4,@MeritaiMeritai,"Garcep gua dapet kuliah gratis ,,ada 2 Dosen",1
O2xb1lVqUv4,@LidiaSari-l5b,Hape &quot;Prestige&quot; tapi kemampuan daya beli pinjol/kredit.??,0
O2xb1lVqUv4,@MedanKia-s7j,Iya mending beli hp China seperti huahui atau Xiaomi hp nya canggih disain nya juga keren,0
O2xb1lVqUv4,@MegaDadosky,Kuliah umum 2 sks,1
O2xb1lVqUv4,@alvinhalim4468,Iphone juga made in china,0
O2xb1lVqUv4,@nurburgringkid,Appreciate sekali buat Pak Helmy mau mengundang Dedy Irvan Jagat Review. Sudah fans JR sejak lama sejak follower masih sedikit.,1
O2xb1lVqUv4,@sibro9117,Hp china (xiaomi) dipake in gcam joss wkwk,0
O2xb1lVqUv4,@Cem2an_Damen,"Padahal Apple nyotoh Sony, mulai sistem ekosistemnya, dan awal desain nya",0
O2xb1lVqUv4,@MetroDrone-f3g,WAH OM KENAPA GAK ADA PEMBAHASAN BELI HP SECOND HARUS BALIK NAMA SI??????,1
O2xb1lVqUv4,@1ukman,"kalau cm rakyat jelas punya iPhone terbaru pun, gbs kenal sama pejabat mungkin gak sopan atau pamali ??",0
O2xb1lVqUv4,@mbokejameschannel.,Saya kemarin baru beli Xiaomi 15T pro.setelah mikir mau beli iphone 17  atau Huawei 80 pure.tak pikir pikir aku hanya butuh camera jadi aku cukup beli Xiaomi udah puas pakai banget.????,0
O2xb1lVqUv4,@m.rezkaermanda2560,Undang GTID pak helmi,0
O2xb1lVqUv4,@Vatican_cameos,"Apple ga ada inovasi lagi setelah ditinggal Steve Jobs. Iphone 11 sampai 17 tidak ada inovasi yang signifikan. Pengguna iPhone jadul dari iPhone 3-8 pasti ngerasain bedanya, gitu2 aja, malah skg abis update ios 26 jadi lemot dan boros batre.",0
O2xb1lVqUv4,@bungaitishom4602,Emang dari dulu layak???,0
O2xb1lVqUv4,@andisyamsulbakhritanri5341,Ini Daging semua ilmunya,1
O2xb1lVqUv4,@TigrealRoam-k1h,kalau di desa hp oppo sama vivo signal nya kuat,0
O2xb1lVqUv4,@DanielHutabarat,"advan punya id os, polytron punya fira os semoga bisa bersaing mau coba tapi sekarang masih nyaman dengan hios",1
O2xb1lVqUv4,@andirijal9033,"Setan paling di benci dan ditakuti di Indonesia adalah Komunis, namun begitu cinta dengan produk China yaitu hp nya ??????.",1
O2xb1lVqUv4,@brar12zhinzai,"Permohonan maaf buat teman2 sejawat pengguna iPhone karena prestise, karena saya itu ga pernah update soal per HPan, jadi ga pernah tau teman2 itu pake HP apa. Yang mungkin kadang ada yang menunggu respon terhadap iPhone baru miliknya sementara saya malah ga peka??",0
O2xb1lVqUv4,@muridnya_masGojo,Aku kok ga tertarik sama produk Iphone ya??? Lebih suka make android sih ya??????,0
O2xb1lVqUv4,@GoldenKonoha,"Ahh bener banget lagi, itu jg letak penasaran terbesar gw terhadap brand China, kenapa brand China selalu niru&quot; produk brand besar entah itu produk Apple, produk Samsung, bahkan produk otomotif dan kawan&quot;nya juga sering ga pede sama karakteristik sendiri malah numpang niru doang. Padahal kebiasaan suatu brand akan populer ketika membuat karakteristik unik yg ga dimiliki kompetitornya. ??<br>Contoh, kenapa hp huawei lipat 3 sangat viral dan banyak yg tertarik membelinya walau harga 50jt-an? Karna cuma huawei yg berani &quot;merilis&quot; produk hp lipat 3, samsung segede itu aja cuma numpang sebagai pemasok komponen layar 3, ga rilis punya tim/segmen hp mereka.<br><br>Dan gw setuju sama om Ded, PR terbesar china memang selalu Software dan Ekosistem, bahkan sebenarnya semakin parah PRnya ini ketika region China diban, karena dgn kondisi seperti itu banyak brand hp China yg harus membagi&quot;kan tim developer untuk mengembangkan sistem OSnya, contoh paling keliatan vivo, funtouch-originOS ??",0
O2xb1lVqUv4,@arisatriamaiyah,mantul,2
O2xb1lVqUv4,@omganteng5654,koreksi pak untuk baterai mungkin efisiensi nya tinggi tapi untuk penghitungan total pemakaian baterai dari 100-0 % saya masih berani menjagokan baterai silicon carbon <br>PR terbesar Samsung adalah durabilitas layar alias planned obsolence rata rata 3-4 tahun layar pasti kena<br>dan orang pasti mikir daripada ganti layar mending ganti hp sekalian lebih menguntungkan<br>sama satu lagi meskipun jaminan update nya panjang seperti Samsul tapi kalo hardware ga bisa ngikutin untuk apa? sementara ga semua unit hp itu pakai chipset flagship jatoh nya bikin hp lemot juga habis di-update,1
O2xb1lVqUv4,@elfanwidyantono5611,"Om Ded diundang om Helmy, wkwkwk. Mantaap",1
O2xb1lVqUv4,@sudisudirman7742,iPhone akan kalah…<br>Karena hrgnya Mahal.??,0
O2xb1lVqUv4,@NurulIman-n8h,"Om Kutang gtid harus lihat ini, supaya nggak jadi penyepong iphone. wkwkwkwkwkwk",1
O2xb1lVqUv4,@adios3502,mas deddy jagat review bapak gajet indonesia. bencmarker gajet yang masih terpercaya hingga kini,1
O2xb1lVqUv4,@adriellkusumapuani-ut3eo,Tanpa Steve job apple kehilangan arah Dan akarnya sudah tidak kuat seperti dulu.,0
O2xb1lVqUv4,@Kampretid-i1q,Mau apa apa gpp kesukaan orang beda2 kalau saya tetp iphone karena dari dulu habis BB sampai sekarang pakai iphone,2
O2xb1lVqUv4,@xoxo9623,Kamera masih the best iphone,2
O2xb1lVqUv4,@adamabdussalam,ada chargernya,1
O2xb1lVqUv4,@ajirdata9430,Hebatnya Apple mampu memperbudak fans,0
O2xb1lVqUv4,@myoh9506,Ipon jg made in china??,0
O2xb1lVqUv4,@Kapistta,"Lah, CEO Huawei saja, pernah mengakui tertarik dengan Apple, bahkan anaknya saja pakai product Apple.",2
O2xb1lVqUv4,@yusufarifin4895,Ada chargernya<br>Ada chargernya<br>Ada chargernya,1
O2xb1lVqUv4,@davidsakai786,Spt nya helmi ini pengagum berat produk&quot; cina ????,1
O2xb1lVqUv4,@kaji3457,Perbincangan yang seru om. Banyak info yang baru saya ketahui soal perhapean dan juga seneng dengerin dua orang hebat ini nostalgia teknologi,1
O2xb1lVqUv4,@rayenvandjik2334,kalau mau belajar tentang review belajar detail nonton jagat riview<br>kalau suka pembawaan yg fun apa adanya &amp; bahasanya anak muda bgt nonton gadgetin,1
O2xb1lVqUv4,@musicdugem9960,"Jujur aja sih kebanyakan mayoritas kelas menengah ke bawah kebanyakan megang smartphone itu cuman kemakan fomo, ga bisa menggunakan kepintaran hp nya ????",1
O2xb1lVqUv4,@nasrunnur,"Brand idola sih, sejak HP nouva. Huawei. TOP",2
O2xb1lVqUv4,@ReykaErine-k3t,pas bahas brand jepang &quot;sony&quot; kurang kegali padahal klo dibahas asik tuh,1
O2xb1lVqUv4,@denoputra6041,Dunia Kuliner ada Pak Bondan<br>Dunia Otomotif ada Fitra Eri<br>Dunia Gadget ada Dedy Irfan,1
O2xb1lVqUv4,@RSS1010,"Dulu jaman nya blackberry baru ada saya  setia tetap pakai nokia symbian, begitu juga ketika iphone ada saya pilih android dan masih setia dengan android sampai saat ini, jgn bilang saya tidak mampu beli iphone, di rumah saya koleksi seri samsung S1 - S25 ultra, seri samsung note N7000 - note 20 ultra, untuk daily driver saya masih pakai Huawei P9 plus karna durability nya, saya orang yg apik sama barang.",0
O2xb1lVqUv4,@rahkofen2273,"Orang ASIA GENGSI, PRESTIGE ITU MUTLAK tapi Kalau yg kuat dan cerdas secara fungsi dan teknologi ya gk Perlu AMAT I-PHONE, ?? dan orang-orang tsb malah ketawa... ??, HP China saja sudah compatible fungsi dan teknologi",0
O2xb1lVqUv4,@ahmadxshaufi,"Ada dedynya ada dedynya ,,,, ada dedynya",1
O2xb1lVqUv4,@Analisia-Skom,Halo guys izin Rekomendasi handphone merek China apa yang kira nya camera nya mendekati seperti iPhone 15/16?<br><br>Terimakasih,1
O2xb1lVqUv4,@bintartoaribowoaribowo2817,Klo ngomong jelek bisa dituntut... Tdk mungkin obyektif??,1
O2xb1lVqUv4,@apinnobita618,"om irwan sama om fitra termasuk reviewer legend.... dr satu atap cm beda bagian.... yg 1 tech reviewer, yg 1 lg otomotif reviewer.... sama2 menemani masa2 jaya majalah n tabolid di masa 95 keatas....",1
O2xb1lVqUv4,@ahmadarifaryanto5253,gokils,2
O2xb1lVqUv4,@okifrm,"Jadi inget kemarin GTID bilang sama<br>Hardware : China<br>Software : Amrik (iPhone, Google, Microsoft) dll",1
O2xb1lVqUv4,@TheAdventureWawaXNyot,????,2
O2xb1lVqUv4,@eastdragon427,"china gak pakai google dan aplikasi barat, faktor keamanan dan intelijen. sama hal nya bila memakai satelit suatu negara berarti akses kerahasian data sulit di jaga.",1
O2xb1lVqUv4,@supriyanto6948,Ada chagernya...... ada chargernya.......ada chargernya (dengan nada ipin upin),1
O2xb1lVqUv4,@nannoredland6962,saran buat bang jagat pake jenggot bang.. ??.. sejak  zaman web taunya abang ga sekelimis ini...??,1
O2xb1lVqUv4,@FatahFarah-v2t,Hp China sekarang bagus2 banget. Saya sendiri sangat puas dengan HP China selama 10 tahun terakhir.,0
O2xb1lVqUv4,@lien1212,"Setuju bang.. Dulu gw pemakai Iphone wkt msh jaman Steve Job (terakhir pake Ip 5S). Tp stl meninggoy dan digantikan Tim Cook gw berpindah ke Android dr Samsung Note, Sony Xperia dan sekarang balik lagi ke Flagship Samsung.. Krn secara teknologi &amp; inovasi iphone stagnan.. Sekarang pakai S25U karena AI-nya paling mateng n mantul..",0
O2xb1lVqUv4,@sungwonasg,hp tranparan kapan launching ya,1
O2xb1lVqUv4,@fantasirider1080,china edannnnn?????????????,0
O2xb1lVqUv4,@yangcanggihdotcom,mantap,2
O2xb1lVqUv4,@Littleboy198,"orang&quot; yang bisa pake hp sampai 5thn gimana rasanya ketika kalian ganti hp, penasaran soalnya gua mentok&quot; 1 tahun dah gak betah pingin ganti hp??",1
O2xb1lVqUv4,@Axl-z7l,Next undang kang kutang,1
O2xb1lVqUv4,@mangoesblue598,"kayaknya bkn mrk gak mau, mrk takutnya konsumen luar China sdh terbiasa dgn produk Google, whatsapp. org luar negeri yg mau wisata ke China aja mrk memilih pasang vpn dulu sblm berangkat.",1
O2xb1lVqUv4,@mediatamabahasaglobal,"saya sebagai pengguna ekosistem apple, lihat thumbnail om dedi ngomongin apple agak ilfil, pas diliat podcastnya ternyata objektif jg ????",0
O2xb1lVqUv4,@Kia_Junior,"Hp Cina Yang Kita Pakai, Mobil2 Listrik Cina Seperti BYD dan Kawan2 Merupakan BUMD2 di Cina???? Tapi BUMD2 di Indonesia Bisanya apa? PEMIMPIN DAERAH2 DI WAKANDA BISANYA KORUPSI !!! BANGSATTT MEMANG",1
O2xb1lVqUv4,@aqua7488,Gaas,2
O2xb1lVqUv4,@SarmanTiyatin,Hp china itu terlalu berkiblat ke iphonee.. pdhl hp cina itu udah bagus2,0
O2xb1lVqUv4,@xmb6793,pabrik iphone di india cuman assembly aja.. mereka tetap ngambil barang di china.,0
O2xb1lVqUv4,@HelmiMuhaymin75,secanggihnya hp........ya croll2 juga,0
O2xb1lVqUv4,@hanspranata3388,??,2
O2xb1lVqUv4,@krissutikno2136,HP juga sebagai alat bayar juga??,0
O2xb1lVqUv4,@MalumTheLabrador,<b>Selama ada uang terserah saja selalu beli IPhone terbaru</b>,2
O2xb1lVqUv4,@Pejuangrejekireceh321,kualitas suaranya perbaiki lagi bang . HP dengan speker mono . empot2an suaranya kurang kencang,1
O2xb1lVqUv4,@charlesmenaro2613,Thanks!,2
O2xb1lVqUv4,@deddybassdeddytetanel2680,Daily pake android ?????? buat prestige yah iphone lah ????????,1
O2xb1lVqUv4,@fajarimanisatrioajiramadha5146,Bayangin kalo yg diundang adalah GTID. Bisa geger ??,1
O2xb1lVqUv4,@heribrutality,klo yg punya uang pasti beli dua duanya,2
O2xb1lVqUv4,@sukseshabits7281,Yang dipake pak dedy hp apa,1
O2xb1lVqUv4,@rachmatchamdannairi9613,Dedi objektif review sepatu dll jg??????,1
O2xb1lVqUv4,@AgenEka,Pak dosen ??,1
O2xb1lVqUv4,@ldtbn6727,Tinggi banget ilmunya bung ded. ????,1
O2xb1lVqUv4,@jakaparker,"Channel wajib bagi yg mau beli HP n laptop, ya Jagat Review ??",1
O2xb1lVqUv4,@hm.soeharto,Pak dosen nongol disini ??,1
O2xb1lVqUv4,@mbantumanten3075,Bknya ipon dah kalah,0
O2xb1lVqUv4,@Barahuda,"HP YG DIBEREDAR. DI INDO, KALAU DIBAWA KE JEPANG, NDAK BISA DIPAKE DOWNLOAD AND INSTAL APPLIKASI WHY?",1
O2xb1lVqUv4,@JFZhang468,"mantab om ded, bing fans, big fans jagat review juga !! sukses",1
O2xb1lVqUv4,@Car-kr5ok,"MENURUT SAYA, HAPE TERAWET ADALAH OPPO. SAYA DARI TAHUN 2020 SAMPAI SEKARANG BELUM PERNAH ADA SERVIS, BATERAI MASIH TAHAN LAMA SEPERTI BARU, DIPAKAI LANCAR. PUNYA ORTU SAYA JUGA OPPO BELI TAHUN 2019 SAMPAI SEKARANG NASIH LANCAR DAN TIDAK LERNAH SERVIS. PUNYA TEMEN SAYA OPPO JUGA DAEI TAHUN 2017 SAMPAI SEKARANG BELUM PERNAH SERVIS. PUNYA ORANG MALAH SAMPAI DITURUNKAN KE ANAKNYA SAKING AWETNYA.<br><br><br>SAYA SEBELUM PAKAI OPPO PAKAI XUAOMI, BARU 4 TAHUN BATERAI NGEDROP, DIPAKAI LOADINGNYA SANGAT LAMA, BATERAI MENGGEMBUNG, ALIAS TIDAK BISA DIPAKAI LAGI. AKHIRNYA SAYA PILIH OPPO SETELAH MELIHAT ORANG-ORANG PAKAI OPPO HAPENYA AWET.",0
O2xb1lVqUv4,@bambangsutikno6083,Kalo aku blm penting beli i phone,0
O2xb1lVqUv4,@AgusRustiani-uh2wg,Om dedy enak banget pembawaannya,1
O2xb1lVqUv4,@politik50,Pemilik Facebook SDH merancang kacamata pengganti hp!,1
O2xb1lVqUv4,@ErieWidjoyoHartanto,Smartphone itu brang sdh ketingglan jmn hrusnya mulai mikirin penggantinya kacamata smart atau chip yg ditanam d otak dunia smakin berkembang org hrus wajib mikirin sesuatu yg baru mobil jg hrusny mulai mobil terbang,1
O2xb1lVqUv4,@iqbalhakimlubis4297,hp nya canggih tapi yg make ga canggih sama dgn rugi????<br>mending beli sesuai kebutuhan.,0
O2xb1lVqUv4,@fajaragusSaputra,Kalo Jepang : perusahaan otomotif dan kamera,1
O2xb1lVqUv4,@fajaragusSaputra,Kalo Sony masih OP di sektor kamera ???? dan sensor kamera nya pada di pake buat hp2 china dan lainnya,1
O2xb1lVqUv4,@JellyShaputra,"Software itu kelemahan nya kalau di luar china, kalau di dalam china, mereka punya ekosistem sendiri, ada gps sendiri ada jaringan komunikasi sendiri",1
O2xb1lVqUv4,@profflastisurga1998,"TIMESTAMPE <br><a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=60"">01:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=120"">02:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=180"">03:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=240"">04:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=300"">05:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=360"">06:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=420"">07:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=480"">08:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=540"">09:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=600"">10:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=660"">11:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=720"">12:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=780"">13:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=840"">14:00</a><br>????<br><a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=900"">15:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=960"">16:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1020"">17:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1080"">18:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1140"">19:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1200"">20:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1260"">21:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1320"">22:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1380"">23:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1440"">24:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1500"">25:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1560"">26:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1620"">27:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1680"">28:00</a><br>????<br><a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1740"">29:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1800"">30:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1860"">31:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1920"">32:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=1980"">33:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2040"">34:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2100"">35:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2160"">36:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2220"">37:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2280"">38:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2340"">39:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2400"">40:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2460"">41:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2520"">42:00</a><br>????<br><a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2580"">43:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2640"">44:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2700"">45:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2760"">46:00</a> <a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=2820"">47:00</a>",1
O2xb1lVqUv4,@irwanirwan9493,Klo review dari jagat.. pasti riilnya,1
O2xb1lVqUv4,@DAN-vu8iu,"<a href=""https://www.youtube.com/watch?v=O2xb1lVqUv4&amp;t=267"">4:27</a> salah / kurang tepat nich penjelasannya... yg tepat adalah, harusnya, apple kuat dibagian ekosistem karena, apple sendiri yang ngembangin OS-nya buat device-nya sendiri... shg tidak ada issue kompatibilitas... lain hal dengan android... yg utk segala macam device... shg terkadang / hampir pasti ada issue soal kompatibilitas...",1
O2xb1lVqUv4,@ekobambang6794,"Nonton Jagad riview, kek kuliah 4 Thun dsingkat 1 jam",1
O2xb1lVqUv4,@TiobudiMulianto,??,0
O2xb1lVqUv4,@sikinoke,"salah satu chanel yang masih independent dan banyak memberi tahu konsumen,, sukses JAGAT REVIEW",1
O2xb1lVqUv4,@addsmann,Salah satu penggiat teknologi yang mengajarkan netiket dalam menyampaikan pendapat saat beliau masih ikut nimbrung dan mengawasi sebagai admin di Jagat Pembahasan Gadget dan Jagat Konsultasi dan Pembahasan Komputer di masa pandemi.,1
O2xb1lVqUv4,@juliedjula501,Bung Helmy...sy minta no. WA nya sy mau sharing..boleh kah??,1
O2xb1lVqUv4,@BizzBizz-ID,"salah satu chanel yang saya cari ketika mau beli HP n Laptop <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",1
